((25, 1), (15, 2), (24, 5), (34, 100), (2, 200))
((25, 1), (20, 2), (22, 5), (28, 100), (5, 200))
((25, 1), (25, 2), (20, 5), (22, 100), (8, 200))
((25, 1), (30, 2), (18, 5), (16, 100), (11, 200))
((25, 1), (35, 2), (16, 5), (10, 100), (14, 200))
((25, 1), (40, 2), (14, 5), (4, 100), (17, 200))
((26, 1), (2, 2), (49, 5), (9, 100), (14, 200))
((26, 1), (7, 2), (47, 5), (3, 100), (17, 200))
((26, 1), (12, 2), (25, 5), (36, 100), (1, 200))
((26, 1), (17, 2), (23, 5), (30, 100), (4, 200))
((26, 1), (22, 2), (21, 5), (24, 100), (7, 200))
((26, 1), (27, 2), (19, 5), (18, 100), (10, 200))
((26, 1), (32, 2), (17, 5), (12, 100), (13, 200))
((26, 1), (37, 2), (15, 5), (6, 100), (16, 200))
((27, 1), (4, 2), (48, 5), (5, 100), (16, 200))
((27, 1), (14, 2), (24, 5), (32, 100), (3, 200))
((27, 1), (19, 2), (22, 5), (26, 100), (6, 200))
((27, 1), (24, 2), (20, 5), (20, 100), (9, 200))
((27, 1), (29, 2), (18, 5), (14, 100), (12, 200))
((27, 1), (34, 2), (16, 5), (8, 100), (15, 200))
((27, 1), (39, 2), (14, 5), (2, 100), (18, 200))
((28, 1), (1, 2), (49, 5), (7, 100), (15, 200))
((28, 1), (6, 2), (47, 5), (1, 100), (18, 200))
((28, 1), (11, 2), (25, 5), (34, 100), (2, 200))
((28, 1), (16, 2), (23, 5), (28, 100), (5, 200))
((28, 1), (21, 2), (21, 5), (22, 100), (8, 200))
((28, 1), (26, 2), (19, 5), (16, 100), (11, 200))
((28, 1), (31, 2), (17, 5), (10, 100), (14, 200))
((28, 1), (36, 2), (15, 5), (4, 100), (17, 200))
((29, 1), (3, 2), (48, 5), (3, 100), (17, 200))
((29, 1), (8, 2), (26, 5), (36, 100), (1, 200))
((29, 1), (13, 2), (24, 5), (30, 100), (4, 200))
((29, 1), (18, 2), (22, 5), (24, 100), (7, 200))
((29, 1), (23, 2), (20, 5), (18, 100), (10, 200))
((29, 1), (28, 2), (18, 5), (12, 100), (13, 200))
((29, 1), (33, 2), (16, 5), (6, 100), (16, 200))
((30, 1), (10, 2), (25, 5), (32, 100), (3, 200))
((30, 1), (15, 2), (23, 5), (26, 100), (6, 200))
((30, 1), (20, 2), (21, 5), (20, 100), (9, 200))
((30, 1), (25, 2), (19, 5), (14, 100), (12, 200))
((30, 1), (30, 2), (17, 5), (8, 100), (15, 200))
((30, 1), (35, 2), (15, 5), (2, 100), (18, 200))
((31, 1), (2, 2), (48, 5), (1, 100), (18, 200))
((31, 1), (7, 2), (26, 5), (34, 100), (2, 200))
((31, 1), (12, 2), (24, 5), (28, 100), (5, 200))
((31, 1), (17, 2), (22, 5), (22, 100), (8, 200))
((31, 1), (22, 2), (20, 5), (16, 100), (11, 200))
((31, 1), (27, 2), (18, 5), (10, 100), (14, 200))
((31, 1), (32, 2), (16, 5), (4, 100), (17, 200))
((32, 1), (4, 2), (27, 5), (36, 100), (1, 200))
((32, 1), (9, 2), (25, 5), (30, 100), (4, 200))
((32, 1), (14, 2), (23, 5), (24, 100), (7, 200))
((32, 1), (19, 2), (21, 5), (18, 100), (10, 200))
((32, 1), (24, 2), (19, 5), (12, 100), (13, 200))
((32, 1), (29, 2), (17, 5), (6, 100), (16, 200))
((33, 1), (6, 2), (26, 5), (32, 100), (3, 200))
((33, 1), (11, 2), (24, 5), (26, 100), (6, 200))
((33, 1), (16, 2), (22, 5), (20, 100), (9, 200))
((33, 1), (21, 2), (20, 5), (14, 100), (12, 200))
((33, 1), (26, 2), (18, 5), (8, 100), (15, 200))
((33, 1), (31, 2), (16, 5), (2, 100), (18, 200))
((34, 1), (3, 2), (27, 5), (34, 100), (2, 200))
((34, 1), (8, 2), (25, 5), (28, 100), (5, 200))
((34, 1), (13, 2), (23, 5), (22, 100), (8, 200))
((34, 1), (18, 2), (21, 5), (16, 100), (11, 200))
((34, 1), (23, 2), (19, 5), (10, 100), (14, 200))
((34, 1), (28, 2), (17, 5), (4, 100), (17, 200))
((35, 1), (5, 2), (26, 5), (30, 100), (4, 200))
((35, 1), (10, 2), (24, 5), (24, 100), (7, 200))
((35, 1), (15, 2), (22, 5), (18, 100), (10, 200))
((35, 1), (20, 2), (20, 5), (12, 100), (13, 200))
((35, 1), (25, 2), (18, 5), (6, 100), (16, 200))
((36, 1), (2, 2), (27, 5), (32, 100), (3, 200))
((36, 1), (7, 2), (25, 5), (26, 100), (6, 200))
((36, 1), (12, 2), (23, 5), (20, 100), (9, 200))
((36, 1), (17, 2), (21, 5), (14, 100), (12, 200))
((36, 1), (22, 2), (19, 5), (8, 100), (15, 200))
((36, 1), (27, 2), (17, 5), (2, 100), (18, 200))
((37, 1), (4, 2), (26, 5), (28, 100), (5, 200))
((37, 1), (9, 2), (24, 5), (22, 100), (8, 200))
((37, 1), (14, 2), (22, 5), (16, 100), (11, 200))
((37, 1), (19, 2), (20, 5), (10, 100), (14, 200))
((37, 1), (24, 2), (18, 5), (4, 100), (17, 200))
((38, 1), (1, 2), (27, 5), (30, 100), (4, 200))
((38, 1), (6, 2), (25, 5), (24, 100), (7, 200))
((38, 1), (11, 2), (23, 5), (18, 100), (10, 200))
((38, 1), (16, 2), (21, 5), (12, 100), (13, 200))
((38, 1), (21, 2), (19, 5), (6, 100), (16, 200))
((39, 1), (3, 2), (26, 5), (26, 100), (6, 200))
((39, 1), (8, 2), (24, 5), (20, 100), (9, 200))
((39, 1), (13, 2), (22, 5), (14, 100), (12, 200))
((39, 1), (18, 2), (20, 5), (8, 100), (15, 200))
((39, 1), (23, 2), (18, 5), (2, 100), (18, 200))
((40, 1), (5, 2), (25, 5), (22, 100), (8, 200))
((40, 1), (10, 2), (23, 5), (16, 100), (11, 200))
((40, 1), (15, 2), (21, 5), (10, 100), (14, 200))
((40, 1), (20, 2), (19, 5), (4, 100), (17, 200))
((41, 1), (2, 2), (26, 5), (24, 100), (7, 200))
((41, 1), (7, 2), (24, 5), (18, 100), (10, 200))
((41, 1), (12, 2), (22, 5), (12, 100), (13, 200))
((41, 1), (17, 2), (20, 5), (6, 100), (16, 200))
((42, 1), (4, 2), (25, 5), (20, 100), (9, 200))
((42, 1), (9, 2), (23, 5), (14, 100), (12, 200))
((42, 1), (14, 2), (21, 5), (8, 100), (15, 200))
((42, 1), (19, 2), (19, 5), (2, 100), (18, 200))
((43, 1), (1, 2), (26, 5), (22, 100), (8, 200))
((43, 1), (6, 2), (24, 5), (16, 100), (11, 200))
((43, 1), (11, 2), (22, 5), (10, 100), (14, 200))
((43, 1), (16, 2), (20, 5), (4, 100), (17, 200))
((44, 1), (3, 2), (25, 5), (18, 100), (10, 200))
((44, 1), (8, 2), (23, 5), (12, 100), (13, 200))
((44, 1), (13, 2), (21, 5), (6, 100), (16, 200))
((45, 1), (5, 2), (24, 5), (14, 100), (12, 200))
((45, 1), (10, 2), (22, 5), (8, 100), (15, 200))
((45, 1), (15, 2), (20, 5), (2, 100), (18, 200))
((46, 1), (2, 2), (25, 5), (16, 100), (11, 200))
((46, 1), (7, 2), (23, 5), (10, 100), (14, 200))
((46, 1), (12, 2), (21, 5), (4, 100), (17, 200))
((47, 1), (4, 2), (24, 5), (12, 100), (13, 200))
((47, 1), (9, 2), (22, 5), (6, 100), (16, 200))
((48, 1), (1, 2), (25, 5), (14, 100), (12, 200))
((48, 1), (6, 2), (23, 5), (8, 100), (15, 200))
((48, 1), (11, 2), (21, 5), (2, 100), (18, 200))
((49, 1), (3, 2), (24, 5), (10, 100), (14, 200))
((49, 1), (8, 2), (22, 5), (4, 100), (17, 200))
((50, 1), (5, 2), (23, 5), (6, 100), (16, 200))
((51, 1), (2, 2), (24, 5), (8, 100), (15, 200))
((51, 1), (7, 2), (22, 5), (2, 100), (18, 200))
((52, 1), (4, 2), (23, 5), (4, 100), (17, 200))
((52, 1), (9, 2), (1, 5), (37, 100), (1, 200))
((53, 1), (1, 2), (24, 5), (6, 100), (16, 200))
((54, 1), (3, 2), (23, 5), (2, 100), (18, 200))
((54, 1), (8, 2), (1, 5), (35, 100), (2, 200))
((55, 1), (5, 2), (2, 5), (37, 100), (1, 200))
((56, 1), (7, 2), (1, 5), (33, 100), (3, 200))
((57, 1), (4, 2), (2, 5), (35, 100), (2, 200))
((58, 1), (1, 2), (3, 5), (37, 100), (1, 200))
((58, 1), (6, 2), (1, 5), (31, 100), (4, 200))
((59, 1), (3, 2), (2, 5), (33, 100), (3, 200))
((60, 1), (5, 2), (1, 5), (29, 100), (5, 200))
((61, 1), (2, 2), (2, 5), (31, 100), (4, 200))
((62, 1), (4, 2), (1, 5), (27, 100), (6, 200))
((63, 1), (1, 2), (2, 5), (29, 100), (5, 200))
((64, 1), (3, 2), (1, 5), (25, 100), (7, 200))
((66, 1), (2, 2), (1, 5), (23, 100), (8, 200))
((68, 1), (1, 2), (1, 5), (21, 100), (9, 200))
((1, 1), (2, 2), (1, 10), (28, 20), (68, 50))
((1, 1), (2, 2), (4, 10), (24, 20), (69, 50))
((1, 1), (2, 2), (7, 10), (20, 20), (70, 50))
((1, 1), (2, 2), (10, 10), (16, 20), (71, 50))
((1, 1), (2, 2), (13, 10), (12, 20), (72, 50))
((1, 1), (2, 2), (16, 10), (8, 20), (73, 50))
((1, 1), (2, 2), (19, 10), (4, 20), (74, 50))
((1, 1), (7, 2), (1, 10), (20, 20), (71, 50))
((1, 1), (7, 2), (4, 10), (16, 20), (72, 50))
((1, 1), (7, 2), (7, 10), (12, 20), (73, 50))
((1, 1), (7, 2), (10, 10), (8, 20), (74, 50))
((1, 1), (7, 2), (13, 10), (4, 20), (75, 50))
((1, 1), (12, 2), (1, 10), (12, 20), (74, 50))
((1, 1), (12, 2), (4, 10), (8, 20), (75, 50))
((1, 1), (12, 2), (7, 10), (4, 20), (76, 50))
((1, 1), (17, 2), (1, 10), (4, 20), (77, 50))
((3, 1), (1, 2), (2, 10), (25, 20), (69, 50))
((3, 1), (1, 2), (5, 10), (21, 20), (70, 50))
((3, 1), (1, 2), (8, 10), (17, 20), (71, 50))
((3, 1), (1, 2), (11, 10), (13, 20), (72, 50))
((3, 1), (1, 2), (14, 10), (9, 20), (73, 50))
((3, 1), (1, 2), (17, 10), (5, 20), (74, 50))
((3, 1), (1, 2), (20, 10), (1, 20), (75, 50))
((3, 1), (6, 2), (2, 10), (17, 20), (72, 50))
((3, 1), (6, 2), (5, 10), (13, 20), (73, 50))
((3, 1), (6, 2), (8, 10), (9, 20), (74, 50))
((3, 1), (6, 2), (11, 10), (5, 20), (75, 50))
((3, 1), (6, 2), (14, 10), (1, 20), (76, 50))
((3, 1), (11, 2), (2, 10), (9, 20), (75, 50))
((3, 1), (11, 2), (5, 10), (5, 20), (76, 50))
((3, 1), (11, 2), (8, 10), (1, 20), (77, 50))
((3, 1), (16, 2), (2, 10), (1, 20), (78, 50))
((5, 1), (5, 2), (3, 10), (14, 20), (73, 50))
((5, 1), (5, 2), (6, 10), (10, 20), (74, 50))
((5, 1), (5, 2), (9, 10), (6, 20), (75, 50))
((5, 1), (5, 2), (12, 10), (2, 20), (76, 50))
((5, 1), (10, 2), (3, 10), (6, 20), (76, 50))
((5, 1), (10, 2), (6, 10), (2, 20), (77, 50))
((7, 1), (4, 2), (1, 10), (15, 20), (73, 50))
((7, 1), (4, 2), (4, 10), (11, 20), (74, 50))
((7, 1), (4, 2), (7, 10), (7, 20), (75, 50))
((7, 1), (4, 2), (10, 10), (3, 20), (76, 50))
((7, 1), (9, 2), (1, 10), (7, 20), (76, 50))
((7, 1), (9, 2), (4, 10), (3, 20), (77, 50))
((9, 1), (3, 2), (2, 10), (12, 20), (74, 50))
((9, 1), (3, 2), (5, 10), (8, 20), (75, 50))
((9, 1), (3, 2), (8, 10), (4, 20), (76, 50))
((9, 1), (8, 2), (2, 10), (4, 20), (77, 50))
((11, 1), (2, 2), (3, 10), (9, 20), (75, 50))
((11, 1), (2, 2), (6, 10), (5, 20), (76, 50))
((11, 1), (2, 2), (9, 10), (1, 20), (77, 50))
((11, 1), (7, 2), (3, 10), (1, 20), (78, 50))
((13, 1), (1, 2), (1, 10), (10, 20), (75, 50))
((13, 1), (1, 2), (4, 10), (6, 20), (76, 50))
((13, 1), (1, 2), (7, 10), (2, 20), (77, 50))
((13, 1), (6, 2), (1, 10), (2, 20), (78, 50))
((1, 1), (2, 2), (5, 10), (66, 20), (26, 100))
((1, 1), (2, 2), (13, 10), (57, 20), (27, 100))
((1, 1), (2, 2), (21, 10), (48, 20), (28, 100))
((1, 1), (2, 2), (29, 10), (39, 20), (29, 100))
((1, 1), (2, 2), (37, 10), (30, 20), (30, 100))
((1, 1), (2, 2), (45, 10), (21, 20), (31, 100))
((1, 1), (2, 2), (53, 10), (12, 20), (32, 100))
((1, 1), (2, 2), (61, 10), (3, 20), (33, 100))
((1, 1), (7, 2), (4, 10), (61, 20), (27, 100))
((1, 1), (7, 2), (12, 10), (52, 20), (28, 100))
((1, 1), (7, 2), (20, 10), (43, 20), (29, 100))
((1, 1), (7, 2), (28, 10), (34, 20), (30, 100))
((1, 1), (7, 2), (36, 10), (25, 20), (31, 100))
((1, 1), (7, 2), (44, 10), (16, 20), (32, 100))
((1, 1), (7, 2), (52, 10), (7, 20), (33, 100))
((1, 1), (12, 2), (3, 10), (56, 20), (28, 100))
((1, 1), (12, 2), (11, 10), (47, 20), (29, 100))
((1, 1), (12, 2), (19, 10), (38, 20), (30, 100))
((1, 1), (12, 2), (27, 10), (29, 20), (31, 100))
((1, 1), (12, 2), (35, 10), (20, 20), (32, 100))
((1, 1), (12, 2), (43, 10), (11, 20), (33, 100))
((1, 1), (12, 2), (51, 10), (2, 20), (34, 100))
((1, 1), (17, 2), (2, 10), (51, 20), (29, 100))
((1, 1), (17, 2), (10, 10), (42, 20), (30, 100))
((1, 1), (17, 2), (18, 10), (33, 20), (31, 100))
((1, 1), (17, 2), (26, 10), (24, 20), (32, 100))
((1, 1), (17, 2), (34, 10), (15, 20), (33, 100))
((1, 1), (17, 2), (42, 10), (6, 20), (34, 100))
((1, 1), (22, 2), (1, 10), (46, 20), (30, 100))
((1, 1), (22, 2), (9, 10), (37, 20), (31, 100))
((1, 1), (22, 2), (17, 10), (28, 20), (32, 100))
((1, 1), (22, 2), (25, 10), (19, 20), (33, 100))
((1, 1), (22, 2), (33, 10), (10, 20), (34, 100))
((1, 1), (22, 2), (41, 10), (1, 20), (35, 100))
((1, 1), (27, 2), (8, 10), (32, 20), (32, 100))
((1, 1), (27, 2), (16, 10), (23, 20), (33, 100))
((1, 1), (27, 2), (24, 10), (14, 20), (34, 100))
((1, 1), (27, 2), (32, 10), (5, 20), (35, 100))
((1, 1), (32, 2), (7, 10), (27, 20), (33, 100))
((1, 1), (32, 2), (15, 10), (18, 20), (34, 100))
((1, 1), (32, 2), (23, 10), (9, 20), (35, 100))
((1, 1), (37, 2), (6, 10), (22, 20), (34, 100))
((1, 1), (37, 2), (14, 10), (13, 20), (35, 100))
((1, 1), (37, 2), (22, 10), (4, 20), (36, 100))
((1, 1), (42, 2), (5, 10), (17, 20), (35, 100))
((1, 1), (42, 2), (13, 10), (8, 20), (36, 100))
((1, 1), (47, 2), (4, 10), (12, 20), (36, 100))
((1, 1), (47, 2), (12, 10), (3, 20), (37, 100))
((1, 1), (52, 2), (3, 10), (7, 20), (37, 100))
((1, 1), (57, 2), (2, 10), (2, 20), (38, 100))
((3, 1), (1, 2), (3, 10), (67, 20), (26, 100))
((3, 1), (1, 2), (11, 10), (58, 20), (27, 100))
((3, 1), (1, 2), (19, 10), (49, 20), (28, 100))
((3, 1), (1, 2), (27, 10), (40, 20), (29, 100))
((3, 1), (1, 2), (35, 10), (31, 20), (30, 100))
((3, 1), (1, 2), (43, 10), (22, 20), (31, 100))
((3, 1), (1, 2), (51, 10), (13, 20), (32, 100))
((3, 1), (1, 2), (59, 10), (4, 20), (33, 100))
((3, 1), (6, 2), (2, 10), (62, 20), (27, 100))
((3, 1), (6, 2), (10, 10), (53, 20), (28, 100))
((3, 1), (6, 2), (18, 10), (44, 20), (29, 100))
((3, 1), (6, 2), (26, 10), (35, 20), (30, 100))
((3, 1), (6, 2), (34, 10), (26, 20), (31, 100))
((3, 1), (6, 2), (42, 10), (17, 20), (32, 100))
((3, 1), (6, 2), (50, 10), (8, 20), (33, 100))
((3, 1), (11, 2), (1, 10), (57, 20), (28, 100))
((3, 1), (11, 2), (9, 10), (48, 20), (29, 100))
((3, 1), (11, 2), (17, 10), (39, 20), (30, 100))
((3, 1), (11, 2), (25, 10), (30, 20), (31, 100))
((3, 1), (11, 2), (33, 10), (21, 20), (32, 100))
((3, 1), (11, 2), (41, 10), (12, 20), (33, 100))
((3, 1), (11, 2), (49, 10), (3, 20), (34, 100))
((3, 1), (16, 2), (8, 10), (43, 20), (30, 100))
((3, 1), (16, 2), (16, 10), (34, 20), (31, 100))
((3, 1), (16, 2), (24, 10), (25, 20), (32, 100))
((3, 1), (16, 2), (32, 10), (16, 20), (33, 100))
((3, 1), (16, 2), (40, 10), (7, 20), (34, 100))
((3, 1), (21, 2), (7, 10), (38, 20), (31, 100))
((3, 1), (21, 2), (15, 10), (29, 20), (32, 100))
((3, 1), (21, 2), (23, 10), (20, 20), (33, 100))
((3, 1), (21, 2), (31, 10), (11, 20), (34, 100))
((3, 1), (21, 2), (39, 10), (2, 20), (35, 100))
((3, 1), (26, 2), (6, 10), (33, 20), (32, 100))
((3, 1), (26, 2), (14, 10), (24, 20), (33, 100))
((3, 1), (26, 2), (22, 10), (15, 20), (34, 100))
((3, 1), (26, 2), (30, 10), (6, 20), (35, 100))
((3, 1), (31, 2), (5, 10), (28, 20), (33, 100))
((3, 1), (31, 2), (13, 10), (19, 20), (34, 100))
((3, 1), (31, 2), (21, 10), (10, 20), (35, 100))
((3, 1), (31, 2), (29, 10), (1, 20), (36, 100))
((3, 1), (36, 2), (4, 10), (23, 20), (34, 100))
((3, 1), (36, 2), (12, 10), (14, 20), (35, 100))
((3, 1), (36, 2), (20, 10), (5, 20), (36, 100))
((3, 1), (41, 2), (3, 10), (18, 20), (35, 100))
((3, 1), (41, 2), (11, 10), (9, 20), (36, 100))
((3, 1), (46, 2), (2, 10), (13, 20), (36, 100))
((3, 1), (46, 2), (10, 10), (4, 20), (37, 100))
((3, 1), (51, 2), (1, 10), (8, 20), (37, 100))
((5, 1), (5, 2), (8, 10), (54, 20), (28, 100))
((5, 1), (5, 2), (16, 10), (45, 20), (29, 100))
((5, 1), (5, 2), (24, 10), (36, 20), (30, 100))
((5, 1), (5, 2), (32, 10), (27, 20), (31, 100))
((5, 1), (5, 2), (40, 10), (18, 20), (32, 100))
((5, 1), (5, 2), (48, 10), (9, 20), (33, 100))
((5, 1), (10, 2), (7, 10), (49, 20), (29, 100))
((5, 1), (10, 2), (15, 10), (40, 20), (30, 100))
((5, 1), (10, 2), (23, 10), (31, 20), (31, 100))
((5, 1), (10, 2), (31, 10), (22, 20), (32, 100))
((5, 1), (10, 2), (39, 10), (13, 20), (33, 100))
((5, 1), (10, 2), (47, 10), (4, 20), (34, 100))
((5, 1), (15, 2), (6, 10), (44, 20), (30, 100))
((5, 1), (15, 2), (14, 10), (35, 20), (31, 100))
((5, 1), (15, 2), (22, 10), (26, 20), (32, 100))
((5, 1), (15, 2), (30, 10), (17, 20), (33, 100))
((5, 1), (15, 2), (38, 10), (8, 20), (34, 100))
((5, 1), (20, 2), (5, 10), (39, 20), (31, 100))
((5, 1), (20, 2), (13, 10), (30, 20), (32, 100))
((5, 1), (20, 2), (21, 10), (21, 20), (33, 100))
((5, 1), (20, 2), (29, 10), (12, 20), (34, 100))
((5, 1), (20, 2), (37, 10), (3, 20), (35, 100))
((5, 1), (25, 2), (4, 10), (34, 20), (32, 100))
((5, 1), (25, 2), (12, 10), (25, 20), (33, 100))
((5, 1), (25, 2), (20, 10), (16, 20), (34, 100))
((5, 1), (25, 2), (28, 10), (7, 20), (35, 100))
((5, 1), (30, 2), (3, 10), (29, 20), (33, 100))
((5, 1), (30, 2), (11, 10), (20, 20), (34, 100))
((5, 1), (30, 2), (19, 10), (11, 20), (35, 100))
((5, 1), (30, 2), (27, 10), (2, 20), (36, 100))
((5, 1), (35, 2), (2, 10), (24, 20), (34, 100))
((5, 1), (35, 2), (10, 10), (15, 20), (35, 100))
((5, 1), (35, 2), (18, 10), (6, 20), (36, 100))
((5, 1), (40, 2), (1, 10), (19, 20), (35, 100))
((5, 1), (40, 2), (9, 10), (10, 20), (36, 100))
((5, 1), (40, 2), (17, 10), (1, 20), (37, 100))
((5, 1), (45, 2), (8, 10), (5, 20), (37, 100))
((7, 1), (4, 2), (6, 10), (55, 20), (28, 100))
((7, 1), (4, 2), (14, 10), (46, 20), (29, 100))
((7, 1), (4, 2), (22, 10), (37, 20), (30, 100))
((7, 1), (4, 2), (30, 10), (28, 20), (31, 100))
((7, 1), (4, 2), (38, 10), (19, 20), (32, 100))
((7, 1), (4, 2), (46, 10), (10, 20), (33, 100))
((7, 1), (4, 2), (54, 10), (1, 20), (34, 100))
((7, 1), (9, 2), (5, 10), (50, 20), (29, 100))
((7, 1), (9, 2), (13, 10), (41, 20), (30, 100))
((7, 1), (9, 2), (21, 10), (32, 20), (31, 100))
((7, 1), (9, 2), (29, 10), (23, 20), (32, 100))
((7, 1), (9, 2), (37, 10), (14, 20), (33, 100))
((7, 1), (9, 2), (45, 10), (5, 20), (34, 100))
((7, 1), (14, 2), (4, 10), (45, 20), (30, 100))
((7, 1), (14, 2), (12, 10), (36, 20), (31, 100))
((7, 1), (14, 2), (20, 10), (27, 20), (32, 100))
((7, 1), (14, 2), (28, 10), (18, 20), (33, 100))
((7, 1), (14, 2), (36, 10), (9, 20), (34, 100))
((7, 1), (19, 2), (3, 10), (40, 20), (31, 100))
((7, 1), (19, 2), (11, 10), (31, 20), (32, 100))
((7, 1), (19, 2), (19, 10), (22, 20), (33, 100))
((7, 1), (19, 2), (27, 10), (13, 20), (34, 100))
((7, 1), (19, 2), (35, 10), (4, 20), (35, 100))
((7, 1), (24, 2), (2, 10), (35, 20), (32, 100))
((7, 1), (24, 2), (10, 10), (26, 20), (33, 100))
((7, 1), (24, 2), (18, 10), (17, 20), (34, 100))
((7, 1), (24, 2), (26, 10), (8, 20), (35, 100))
((7, 1), (29, 2), (1, 10), (30, 20), (33, 100))
((7, 1), (29, 2), (9, 10), (21, 20), (34, 100))
((7, 1), (29, 2), (17, 10), (12, 20), (35, 100))
((7, 1), (29, 2), (25, 10), (3, 20), (36, 100))
((7, 1), (34, 2), (8, 10), (16, 20), (35, 100))
((7, 1), (34, 2), (16, 10), (7, 20), (36, 100))
((7, 1), (39, 2), (7, 10), (11, 20), (36, 100))
((7, 1), (39, 2), (15, 10), (2, 20), (37, 100))
((7, 1), (44, 2), (6, 10), (6, 20), (37, 100))
((7, 1), (49, 2), (5, 10), (1, 20), (38, 100))
((9, 1), (3, 2), (4, 10), (56, 20), (28, 100))
((9, 1), (3, 2), (12, 10), (47, 20), (29, 100))
((9, 1), (3, 2), (20, 10), (38, 20), (30, 100))
((9, 1), (3, 2), (28, 10), (29, 20), (31, 100))
((9, 1), (3, 2), (36, 10), (20, 20), (32, 100))
((9, 1), (3, 2), (44, 10), (11, 20), (33, 100))
((9, 1), (3, 2), (52, 10), (2, 20), (34, 100))
((9, 1), (8, 2), (3, 10), (51, 20), (29, 100))
((9, 1), (8, 2), (11, 10), (42, 20), (30, 100))
((9, 1), (8, 2), (19, 10), (33, 20), (31, 100))
((9, 1), (8, 2), (27, 10), (24, 20), (32, 100))
((9, 1), (8, 2), (35, 10), (15, 20), (33, 100))
((9, 1), (8, 2), (43, 10), (6, 20), (34, 100))
((9, 1), (13, 2), (2, 10), (46, 20), (30, 100))
((9, 1), (13, 2), (10, 10), (37, 20), (31, 100))
((9, 1), (13, 2), (18, 10), (28, 20), (32, 100))
((9, 1), (13, 2), (26, 10), (19, 20), (33, 100))
((9, 1), (13, 2), (34, 10), (10, 20), (34, 100))
((9, 1), (13, 2), (42, 10), (1, 20), (35, 100))
((9, 1), (18, 2), (1, 10), (41, 20), (31, 100))
((9, 1), (18, 2), (9, 10), (32, 20), (32, 100))
((9, 1), (18, 2), (17, 10), (23, 20), (33, 100))
((9, 1), (18, 2), (25, 10), (14, 20), (34, 100))
((9, 1), (18, 2), (33, 10), (5, 20), (35, 100))
((9, 1), (23, 2), (8, 10), (27, 20), (33, 100))
((9, 1), (23, 2), (16, 10), (18, 20), (34, 100))
((9, 1), (23, 2), (24, 10), (9, 20), (35, 100))
((9, 1), (28, 2), (7, 10), (22, 20), (34, 100))
((9, 1), (28, 2), (15, 10), (13, 20), (35, 100))
((9, 1), (28, 2), (23, 10), (4, 20), (36, 100))
((9, 1), (33, 2), (6, 10), (17, 20), (35, 100))
((9, 1), (33, 2), (14, 10), (8, 20), (36, 100))
((9, 1), (38, 2), (5, 10), (12, 20), (36, 100))
((9, 1), (38, 2), (13, 10), (3, 20), (37, 100))
((9, 1), (43, 2), (4, 10), (7, 20), (37, 100))
((9, 1), (48, 2), (3, 10), (2, 20), (38, 100))
((11, 1), (2, 2), (2, 10), (57, 20), (28, 100))
((11, 1), (2, 2), (10, 10), (48, 20), (29, 100))
((11, 1), (2, 2), (18, 10), (39, 20), (30, 100))
((11, 1), (2, 2), (26, 10), (30, 20), (31, 100))
((11, 1), (2, 2), (34, 10), (21, 20), (32, 100))
((11, 1), (2, 2), (42, 10), (12, 20), (33, 100))
((11, 1), (2, 2), (50, 10), (3, 20), (34, 100))
((11, 1), (7, 2), (1, 10), (52, 20), (29, 100))
((11, 1), (7, 2), (9, 10), (43, 20), (30, 100))
((11, 1), (7, 2), (17, 10), (34, 20), (31, 100))
((11, 1), (7, 2), (25, 10), (25, 20), (32, 100))
((11, 1), (7, 2), (33, 10), (16, 20), (33, 100))
((11, 1), (7, 2), (41, 10), (7, 20), (34, 100))
((11, 1), (12, 2), (8, 10), (38, 20), (31, 100))
((11, 1), (12, 2), (16, 10), (29, 20), (32, 100))
((11, 1), (12, 2), (24, 10), (20, 20), (33, 100))
((11, 1), (12, 2), (32, 10), (11, 20), (34, 100))
((11, 1), (12, 2), (40, 10), (2, 20), (35, 100))
((11, 1), (17, 2), (7, 10), (33, 20), (32, 100))
((11, 1), (17, 2), (15, 10), (24, 20), (33, 100))
((11, 1), (17, 2), (23, 10), (15, 20), (34, 100))
((11, 1), (17, 2), (31, 10), (6, 20), (35, 100))
((11, 1), (22, 2), (6, 10), (28, 20), (33, 100))
((11, 1), (22, 2), (14, 10), (19, 20), (34, 100))
((11, 1), (22, 2), (22, 10), (10, 20), (35, 100))
((11, 1), (22, 2), (30, 10), (1, 20), (36, 100))
((11, 1), (27, 2), (5, 10), (23, 20), (34, 100))
((11, 1), (27, 2), (13, 10), (14, 20), (35, 100))
((11, 1), (27, 2), (21, 10), (5, 20), (36, 100))
((11, 1), (32, 2), (4, 10), (18, 20), (35, 100))
((11, 1), (32, 2), (12, 10), (9, 20), (36, 100))
((11, 1), (37, 2), (3, 10), (13, 20), (36, 100))
((11, 1), (37, 2), (11, 10), (4, 20), (37, 100))
((11, 1), (42, 2), (2, 10), (8, 20), (37, 100))
((11, 1), (47, 2), (1, 10), (3, 20), (38, 100))
((13, 1), (1, 2), (8, 10), (49, 20), (29, 100))
((13, 1), (1, 2), (16, 10), (40, 20), (30, 100))
((13, 1), (1, 2), (24, 10), (31, 20), (31, 100))
((13, 1), (1, 2), (32, 10), (22, 20), (32, 100))
((13, 1), (1, 2), (40, 10), (13, 20), (33, 100))
((13, 1), (1, 2), (48, 10), (4, 20), (34, 100))
